Chain,RecordTime,Frequency
Chain2,29663,9.43404
Chain3,29689,6.3314
Chain1,29699,12.451
Chain2,29754,9.83574
Chain1,29764,14.0609
Chain3,29799,7.00433
Chain2,29846,9.83569
Chain1,29855,12.1249
Chain4,29882,9.83537
Chain4,29895,9.8347
Chain4,29908,9.83473
Chain2,29949,10.4731
Chain1,29958,11.5914
Chain3,29994,6.00287
Chain1,30005,12.4485
Chain2,30059,9.8356
Chain4,30076,15.4049
Chain4,30089,15.4065
Chain1,30095,12.5336
Chain2,30150,9.88812
Chain3,30176,6.16365
Chain1,30186,13.1636
Chain2,30241,10.2759
Chain1,30250,12.2102
Chain3,30286,6.16403
Chain4,30304,7.56426
Chain2,30346,10.4772
Chain1,30355,11.5246
Chain4,30381,9.83814
Chain4,30394,9.83779
Chain4,30407,29.1068
Chain1,30413,13.2542
Chain2,30467,9.43569
Chain3,30552,5.37571
Chain1,30563,9.60434
Chain1,30581,13.2557
Chain2,30636,7.59402
Chain1,30645,12.8889
Chain2,30700,8.46468
Chain2,30746,10.7839
Chain1,30755,15.6115
Chain3,30791,4.87961
Chain3,30818,5.63709
Chain1,30829,12.1231
Chain2,30884,12.1251
Chain1,30893,12.1254
Chain2,30948,12.125
Chain3,30974,7.11327
Chain1,30984,13.068
Chain4,31011,4.76616
Chain2,31052,9.78351
Chain1,31061,12.8911
Chain3,31097,9.78437
Chain2,31144,11.5219
Chain1,31153,11.522
Chain4,31180,3.82085
Chain4,31193,3.82082
Chain4,31206,15.4041
Chain1,31211,13.252
Chain2,31266,9.43173
Chain3,31292,6.33111
Chain1,31303,12.4408
Chain2,31357,9.83
Chain1,31367,14.0515
Chain3,31402,7.00191
Chain2,31449,9.83158
Chain1,31458,12.1224
Chain4,31485,9.83268
Chain4,31498,9.83302
Chain4,31511,9.8336
Chain2,31552,10.4746
Chain1,31561,11.5989
Chain3,31597,6.00321
Chain1,31607,12.4579
Chain2,31662,9.84049
Chain4,31679,15.4138
Chain1,31684,13.2604
Chain3,31720,7.00686
Chain2,31767,9.43737
Chain1,31776,13.9579
Chain4,31803,9.8388
Chain2,31844,10.2766
Chain1,31853,12.2075
Chain3,31889,6.16518
Chain4,31907,7.5637
Chain2,31949,10.4745
Chain1,31958,10.9721
Chain4,31984,9.83484
Chain4,31997,15.404
Chain4,32010,29.1109
Chain1,32015,12.533
Chain2,32070,9.88861
Chain3,32155,5.37539
Chain1,32165,9.60563
Chain1,32184,13.2666
Chain2,32239,7.59713
Chain1,32248,12.8999
Chain2,32303,8.46885
Chain2,32348,10.79
Chain1,32358,15.6196
Chain3,32393,4.45707
Chain1,32404,13.6494
Chain2,32459,13.6497
Chain3,32485,5.0332
Chain1,32495,12.1259
Chain2,32550,12.1268
Chain3,32577,7.11534
Chain1,32587,13.0678
Chain2,32642,10.2167
Chain1,32651,12.1271
Chain3,32687,10.2175
Chain4,32705,4.16135
Chain2,32747,10.416
Chain1,32756,11.5226
Chain4,32782,3.8219
Chain4,32795,3.82192
Chain4,32808,29.1201
Chain1,32813,13.2558
Chain2,32868,9.43534
Chain3,32895,7.32368
Chain1,32905,11.8146
Chain2,32960,9.43502
Chain1,32969,14.0629
Chain3,33005,7.00459
Chain2,33052,9.83732
Chain1,33061,12.1273
Chain4,33087,9.83708
Chain4,33100,9.83673
Chain2,33142,10.9733
Chain1,33151,12.2095
Chain3,33187,6.00465
Chain4,33205,7.56448
Chain1,33210,12.4544
Chain2,33265,9.83838
Chain4,33282,15.4124
Chain1,33287,13.2598
Chain2,33342,10.3327
Chain3,33368,6.33271
Chain1,33379,13.1568
Chain4,33405,9.83493
Chain2,33447,9.83654
Chain1,33456,12.2078
Chain3,33492,6.16459
Chain4,33510,9.83467
Chain2,33551,10.4739
Chain1,33560,10.9716
Chain4,33587,9.83445
Chain4,33600,15.4111
Chain1,33605,13.2597
Chain2,33660,9.4361
Chain3,33745,5.37605
Chain1,33755,10.024
Chain1,33774,14.0736
Chain2,33829,7.85599
Chain2,33874,9.29828
Chain1,33883,10.7889
Chain3,33919,5.44883
Chain1,33929,17.2064
Chain2,33984,9.2492
Chain3,34011,5.77988
Chain1,34021,12.1242
Chain2,34076,12.1246
Chain1,34085,14.8519
Chain2,34140,11.2764
Chain3,34166,7.11302
Chain1,34177,12.1261
Chain4,34203,4.32678
Chain2,34245,11.52
Chain1,34254,12.8889
Chain3,34290,8.09307
Chain4,34308,4.1609
Chain2,34349,10.973
Chain1,34359,10.9731
Chain4,34385,3.82153
Chain4,34398,15.4053
Chain1,34403,13.255
Chain2,34458,9.43418
Chain3,34484,6.33357
Chain1,34495,12.4531
Chain2,34550,9.83817
Chain4,34567,11.5964
Chain1,34572,14.0658
Chain3,34608,6.79857
Chain2,34654,9.83575
Chain1,34664,11.5204
Chain4,34690,9.83573
Chain4,34703,9.83581
Chain2,34744,10.4746
Chain1,34754,11.5925
Chain3,34789,6.00402
Chain4,34808,12.4504
Chain1,34813,12.4505
Chain2,34868,9.43374
Chain4,34885,15.4136
Chain1,34890,13.2598
Chain2,34945,10.3343
Chain3,34971,6.1637
Chain1,34981,13.1618
Chain4,35008,9.83818
Chain2,35049,9.83816
Chain1,35059,12.2079
Chain3,35094,6.1644
Chain2,35141,10.973
Chain1,35150,11.5204
Chain4,35177,8.12878
Chain4,35190,9.83422
Chain4,35203,15.4074
Chain1,35208,13.2543
Chain2,35263,9.434
Chain3,35347,5.37506
Chain1,35358,10.0206
Chain1,35377,13.254
Chain2,35432,7.8508
Chain2,35477,8.93177
Chain1,35486,10.7816
Chain2,35541,10.7805
Chain1,35550,15.6076
Chain3,35586,4.87908
Chain3,35614,5.77751
Chain1,35624,12.1232
Chain2,35679,12.1269
Chain1,35688,14.8545
Chain2,35743,11.2805
Chain3,35769,7.11267
Chain1,35780,13.0688
Chain4,35806,4.76634
Chain2,35848,9.78523
Chain1,35857,12.8928
Chain3,35893,9.78493
Chain4,35911,4.16027
Chain2,35952,10.9743
Chain1,35961,10.9744
Chain4,35988,3.8207
Chain4,36001,15.402
Chain1,36006,13.2528
Chain2,36061,9.43292
Chain3,36087,6.33335
Chain1,36098,12.449
Chain2,36153,9.83548
Chain4,36170,11.5931
Chain1,36175,14.0614
Chain3,36211,6.79816
Chain2,36257,9.83608
Chain1,36266,11.5229
Chain4,36293,9.83633
Chain4,36306,9.83691
Chain2,36347,10.4763
Chain1,36356,11.5946
Chain3,36392,6.00326
Chain4,36411,12.4509
Chain1,36416,12.4517
Chain2,36471,9.4348
Chain4,36488,15.4085
Chain1,36493,13.255
Chain2,36548,10.3313
Chain3,36574,6.16337
Chain1,36584,13.1574
Chain4,36611,9.83445
Chain2,36652,9.83374
Chain1,36661,12.2044
Chain3,36697,6.16336
Chain2,36744,10.9701
Chain1,36753,11.5187
Chain4,36780,8.12764
Chain4,36793,9.83326
Chain4,36806,15.4038
Chain1,36811,13.2509
Chain2,36866,9.42745
Chain3,36951,5.37216
Chain1,36961,10.0107
Chain1,36980,13.236
Chain2,37035,7.84547
Chain1,37044,12.8726
Chain2,37099,8.45621
Chain2,37144,10.776
Chain1,37153,15.6074
Chain3,37189,4.8765
Chain3,37217,5.77422
Chain1,37227,12.1235
Chain2,37282,12.1253
Chain1,37291,12.1253
Chain2,37346,12.1272
Chain3,37373,7.11106
Chain1,37383,13.0663
Chain4,37410,4.76298
Chain2,37451,9.78076
Chain1,37460,12.8843
Chain3,37496,9.78037
Chain2,37543,11.516
Chain1,37552,11.5159
Chain4,37578,3.81852
Chain4,37591,3.81852
Chain4,37604,15.4015
Chain1,37609,13.2479
Chain2,37664,9.42882
Chain3,37691,6.33141
Chain1,37701,12.4488
Chain2,37756,9.8346
Chain1,37765,14.061
Chain3,37801,7.00271
Chain2,37848,9.83537
Chain1,37857,12.1269
Chain4,37883,9.83613
Chain4,37896,9.83619
Chain4,37909,9.83574
Chain2,37951,10.4768
Chain1,37960,11.5954
Chain3,37996,6.00371
Chain1,38006,12.453
Chain2,38061,9.83743
Chain4,38078,15.4103
Chain1,38083,13.256
Chain3,38119,7.00458
Chain2,38166,9.43407
Chain1,38175,13.9541
Chain4,38201,9.8367
Chain2,38243,10.2732
Chain1,38252,12.2071
Chain3,38288,6.16416
Chain4,38306,7.56326
Chain2,38347,10.4739
Chain1,38357,10.9724
Chain4,38383,9.83446
Chain4,38396,15.4047
Chain4,38409,29.1071
Chain1,38414,12.5338
Chain2,38469,9.88982
Chain3,38554,5.37538
Chain1,38564,9.60539
Chain1,38583,13.2628
Chain2,38638,7.59576
Chain1,38647,12.8946
Chain2,38702,8.46635
Chain2,38747,10.7856
Chain1,38756,15.6111
Chain3,38792,4.45653
Chain3,38820,5.6377
Chain1,38830,12.1234
Chain2,38885,12.1265
Chain1,38894,12.1263
Chain2,38949,12.128
Chain3,38975,7.11376
Chain1,38986,13.0694
Chain2,39041,10.2179
Chain1,39050,13.654
Chain3,39086,10.2181
Chain4,39104,4.16084
Chain2,39145,11.5211
Chain1,39155,11.5219
Chain4,39181,3.82149
Chain4,39194,3.82142
Chain4,39207,29.1189
Chain1,39212,13.2547
Chain2,39267,9.43388
Chain3,39293,6.33337
Chain1,39304,11.8125
Chain2,39359,9.43399
Chain1,39368,14.0633
Chain3,39404,7.00447
Chain2,39451,9.8352
Chain1,39460,12.1244
Chain4,39486,9.83318
Chain4,39499,9.83004
Chain2,39541,10.9676
Chain1,39550,12.2027
Chain3,39586,6.00227
Chain4,39604,7.56151
Chain1,39609,12.4459
Chain2,39664,9.83332
Chain4,39681,15.4085
Chain1,39686,13.2534
Chain2,39741,10.3305
Chain3,39767,6.3319
Chain1,39778,13.1614
Chain4,39804,9.83926
Chain2,39846,9.83874
Chain1,39855,12.2094
Chain3,39890,6.16339
Chain4,39909,9.83576
Chain2,39950,10.4745
Chain1,39959,10.9717
Chain4,39986,9.83385
Chain4,39999,15.4022
Chain1,40004,13.2506
Chain2,40059,9.43134
Chain3,40144,5.3749
Chain1,40154,10.0186
Chain1,40173,14.0648
Chain2,40228,7.85209
Chain2,40273,9.29416
Chain1,40282,10.7869
Chain3,40318,5.44696
Chain1,40328,17.2082
Chain2,40383,9.2489
Chain3,40410,5.77823
Chain1,40420,12.1263
Chain2,40475,12.1261
Chain1,40484,14.8533
Chain3,40520,7.972
Chain2,40567,10.2138
Chain1,40576,12.1225
Chain4,40602,4.32523
Chain2,40644,11.5144
Chain1,40653,12.8801
Chain3,40689,8.08915
Chain4,40707,4.15932
Chain2,40749,10.9633
Chain1,40758,10.9626
Chain4,40784,3.81984
Chain4,40797,15.3919
Chain4,40810,29.0789
Chain1,40816,12.5211
Chain2,40870,9.87986
Chain3,40897,6.15862
Chain1,40907,11.8011
Chain2,40962,9.42505
Chain1,40971,14.0508
Chain3,41007,6.15759
Chain2,41054,9.82723
Chain1,41063,12.1177
Chain4,41090,9.8282
Chain4,41103,9.82805
Chain2,41144,10.9663
Chain1,41153,12.2027
Chain3,41189,5.99938
Chain4,41207,7.55889
Chain1,41212,12.4445
Chain2,41267,9.83121
Chain4,41284,15.4
Chain1,41289,13.2498
Chain2,41344,10.3278
Chain3,41371,6.32922
Chain1,41381,13.1503
Chain4,41408,9.83154
Chain2,41449,9.83135
Chain1,41458,12.2026
Chain3,41494,6.16239
Chain2,41541,10.9688
Chain1,41550,11.5159
Chain4,41577,8.12438
Chain4,41590,9.83168
Chain4,41603,15.3992
Chain1,41608,13.2481
Chain2,41663,9.42894
Chain3,41747,5.37272
Chain1,41758,10.0168
Chain1,41776,13.253
Chain2,41831,7.84987
Chain2,41877,8.93047
Chain1,41886,10.7819
Chain2,41941,10.7819
Chain1,41950,15.6059
Chain3,41986,4.87774
Chain3,42014,5.77517
Chain1,42024,12.1187
Chain2,42079,12.1205
Chain1,42088,14.8474
Chain2,42143,11.272
Chain3,42169,7.10946
Chain1,42180,13.0581
Chain4,42206,4.76372
Chain2,42248,9.77438
Chain1,42257,12.8755
Chain3,42293,9.77462
Chain4,42311,4.15767
Chain2,42353,10.9615
Chain1,42362,10.9612
Chain4,42388,3.81857
Chain4,42401,15.3935
Chain1,42406,13.2398
Chain2,42461,9.42372
Chain3,42488,6.32689
Chain1,42498,12.4376
Chain2,42553,9.82628
Chain4,42570,11.5817
Chain1,42575,14.0472
Chain3,42611,6.79045
Chain2,42658,9.82547
Chain1,42667,11.5083
Chain4,42694,9.82561
Chain4,42707,9.82486
Chain2,42748,10.4637
Chain1,42757,11.5836
Chain3,42793,5.99765
Chain1,42803,13.1493
Chain2,42858,9.8281
Chain4,42875,9.82825
Chain4,42888,15.3952
Chain1,42893,13.2455
Chain2,42948,10.3246
Chain3,42975,6.15816
Chain1,42985,13.1496
Chain2,43040,10.265
Chain1,43049,12.196
Chain3,43085,6.32765
Chain4,43104,7.55676
Chain2,43145,10.4667
Chain1,43154,11.5131
Chain4,43181,9.82916
Chain4,43194,9.82978
Chain4,43207,29.1106
Chain1,43212,13.2488
Chain2,43267,9.42833
Chain3,43351,5.37275
Chain1,43362,9.60508
Chain1,43380,13.2595
Chain2,43435,7.59476
Chain1,43444,12.8938
Chain2,43499,8.46731
Chain2,43545,10.7863
Chain1,43554,15.6109
Chain3,43590,4.87887
Chain3,43617,5.63678
Chain1,43628,12.1207
Chain2,43683,12.1214
Chain1,43692,12.1236
Chain2,43747,12.1218
Chain3,43773,7.113
Chain1,43783,13.0646
Chain4,43810,4.76613
Chain2,43851,9.78186
Chain1,43861,12.8907
Chain3,43896,9.78226
Chain2,43943,11.5207
Chain1,43952,11.5191
Chain4,43979,3.82072
Chain4,43992,3.82073
Chain4,44005,15.4031
Chain1,44010,13.2509
Chain2,44065,9.4316
Chain3,44091,6.3326
Chain1,44102,12.447
Chain2,44157,9.83361
Chain1,44166,14.06
Chain3,44201,7.0035
Chain2,44248,9.83497
Chain1,44257,12.1255
Chain4,44284,9.83427
Chain4,44297,9.83455
Chain4,44310,9.83464
Chain2,44351,10.474
Chain1,44360,11.5927
Chain3,44396,6.00241
Chain1,44407,12.4479
Chain2,44462,9.83528
Chain4,44479,15.4054
Chain1,44484,13.2535
Chain3,44519,7.00451
Chain2,44566,9.43399
Chain1,44575,13.9578
Chain4,44602,9.8367
Chain2,44643,10.2737
Chain1,44652,12.2083
Chain3,44688,6.16357
Chain4,44706,7.56299
Chain2,44748,10.4759
Chain1,44757,10.9744
Chain4,44784,9.83672
Chain4,44797,15.4047
Chain4,44810,29.1091
Chain1,44815,12.5327
Chain2,44870,9.88785
Chain3,44954,5.37552
Chain1,44965,9.60493
Chain1,44983,13.258
Chain2,45038,7.59508
Chain1,45047,12.8924
Chain2,45102,8.46566
Chain2,45148,10.7857
Chain1,45157,15.6138
Chain3,45193,4.45625
Chain1,45203,13.6485
Chain2,45258,13.6479
Chain3,45284,5.03165
Chain1,45295,12.1229
Chain2,45350,12.1231
Chain3,45376,7.11262
Chain1,45386,13.0633
Chain2,45441,10.2145
Chain1,45451,12.1248
Chain3,45486,10.215
Chain4,45505,4.16
Chain2,45546,10.4139
Chain1,45555,11.5197
Chain4,45582,3.8206
Chain4,45595,3.82064
Chain4,45608,29.1037
Chain1,45613,13.2485
Chain2,45668,9.4289
Chain3,45694,7.31972
Chain1,45705,11.8046
Chain2,45760,9.42856
Chain1,45769,14.0518
Chain3,45805,7.00107
Chain2,45851,9.8305
Chain1,45860,12.1219
Chain4,45887,9.83055
Chain4,45900,9.8301
Chain2,45941,10.9708
Chain1,45950,12.2049
Chain3,45986,6.00056
Chain4,46005,7.55941
Chain1,46010,12.448
Chain2,46065,9.83432
Chain4,46082,15.4029
Chain1,46087,13.2529
Chain2,46142,10.33
Chain3,46168,6.33167
Chain1,46178,13.1583
Chain4,46205,9.83449
Chain2,46246,9.83456
Chain1,46256,12.2057
Chain3,46291,6.16301
Chain4,46310,9.83468
Chain2,46351,10.4738
Chain1,46360,10.9724
Chain4,46387,9.83575
Chain4,46400,15.4073
Chain1,46405,13.2539
Chain2,46460,9.43208
Chain3,46544,5.37454
Chain1,46555,10.0208
Chain1,46573,14.065
Chain2,46628,7.85234
Chain2,46674,9.29324
Chain1,46683,10.7836
Chain3,46719,5.44636
Chain1,46729,17.2023
Chain2,46784,9.24677
Chain3,46811,5.77861
Chain1,46821,12.1245
Chain2,46876,12.1284
Chain1,46885,14.8575
Chain2,46940,11.2801
Chain3,46966,7.11362
Chain1,46977,12.1297
Chain4,47003,4.32601
Chain2,47045,11.522
Chain1,47054,12.8876
Chain3,47090,8.09421
Chain4,47108,4.16021
Chain2,47149,10.9715
Chain1,47158,10.9719
Chain4,47185,3.8208
Chain4,47198,15.4062
Chain4,47211,29.1099
Chain1,47216,12.5333
Chain2,47271,9.06209
Chain3,47297,6.16336
Chain1,47308,11.8121
Chain2,47363,9.43333
Chain1,47372,14.0604
Chain3,47408,6.79731
Chain2,47454,9.8349
Chain1,47463,12.1259
Chain4,47490,9.83529
Chain4,47503,9.83519
Chain2,47544,10.9719
Chain1,47553,12.2071
Chain3,47589,6.00319
Chain4,47608,7.56262
Chain1,47613,12.4506
Chain2,47668,9.83404
Chain4,47685,15.3982
Chain1,47690,13.2471
Chain2,47745,10.3262
Chain3,47771,6.33049
Chain1,47782,13.1511
Chain4,47808,9.83064
Chain2,47849,9.83097
Chain1,47859,12.1984
Chain3,47894,6.16169
Chain2,47941,10.969
Chain1,47950,11.5198
Chain4,47977,8.12508
Chain4,47990,9.83397
Chain4,48003,15.41
Chain1,48008,13.2554
Chain2,48063,9.43385
Chain3,48148,5.3739
Chain1,48158,10.0232
Chain1,48177,13.2602
Chain2,48231,7.854
Chain2,48277,8.93564
Chain1,48286,10.786
Chain2,48341,10.786
Chain1,48350,15.6131
Chain3,48386,4.88006
Chain3,48414,5.77929
Chain1,48424,12.1248
Chain2,48479,12.1258
Chain1,48488,14.8532
Chain2,48543,11.2769
Chain3,48569,7.11303
Chain1,48580,13.0654
Chain4,48606,4.76651
Chain2,48648,9.78201
Chain1,48657,12.8867
Chain3,48693,9.78289
Chain4,48711,4.16043
Chain2,48752,10.9715
Chain1,48761,10.9717
Chain4,48788,3.82074
Chain4,48801,15.403
Chain1,48806,13.2513
Chain2,48861,9.43269
Chain3,48887,6.3319
Chain1,48898,12.4481
Chain2,48953,9.83505
Chain4,48970,11.5908
Chain1,48975,14.0594
Chain3,49011,6.79676
Chain2,49057,9.83384
Chain1,49066,11.52
Chain4,49093,9.83406
Chain4,49106,9.83445
Chain2,49147,10.4728
Chain1,49157,11.5919
Chain3,49192,6.00178
Chain4,49211,12.4454
Chain1,49216,12.4452
Chain2,49271,9.43037
Chain4,49288,15.3994
Chain1,49293,13.2497
Chain2,49348,10.3288
Chain3,49374,6.16239
Chain1,49385,13.1565
Chain4,49411,9.83402
Chain2,49452,9.83443
Chain1,49462,12.2084
Chain3,49497,6.16324
Chain2,49544,10.9744
Chain1,49553,11.5227
Chain4,49580,8.12955
Chain4,49593,9.83824
Chain4,49606,15.4097
Chain1,49611,13.2574
Chain2,49666,9.43457
Chain3,49751,5.37461
Chain1,49761,10.0193
Chain1,49780,13.2525
Chain2,49835,7.85228
Chain1,49844,12.8869
Chain2,49899,8.46567
Chain2,49944,10.7841
Chain1,49953,15.6184
Chain3,49989,4.87988
Chain3,50017,5.77847
Chain1,50027,12.1283
Chain2,50082,12.1278
Chain1,50091,12.128
Chain2,50146,12.1252
Chain3,50172,7.11439
Chain1,50183,13.0676
Chain4,50209,4.76633
Chain2,50251,9.78382
Chain1,50260,12.8893
Chain3,50296,9.78221
Chain2,50342,11.5194
Chain1,50351,11.5195
Chain4,50378,3.8206
Chain4,50391,3.82057
Chain4,50404,15.4013
Chain1,50409,13.2496
Chain2,50464,9.43223
Chain3,50490,6.33242
Chain1,50501,12.4478
Chain2,50556,9.83416
Chain1,50565,14.0613
Chain3,50601,7.00358
Chain2,50647,9.83463
Chain1,50656,12.1262
Chain4,50683,9.83479
Chain4,50696,9.835
Chain4,50709,9.835
Chain2,50750,10.4731
Chain1,50760,11.5908
Chain3,50795,6.00245
Chain1,50806,12.4467
Chain2,50861,9.83418
Chain4,50878,15.4046
Chain4,50891,15.4037
Chain1,50896,12.5331
Chain2,50951,9.8875
Chain3,50977,6.16262
Chain1,50988,13.1616
Chain2,51042,10.2741
Chain1,51052,12.2083
Chain3,51087,6.16318
Chain4,51106,7.56254
Chain2,51147,10.4749
Chain1,51156,11.5216
Chain4,51183,9.8362
Chain4,51196,9.83673
Chain4,51209,29.1129
Chain1,51214,13.2536
Chain2,51269,9.43422
Chain3,51354,5.37519
Chain1,51364,9.60347
Chain1,51383,13.2558
Chain2,51437,7.5941
Chain1,51447,12.8895
Chain2,51502,8.46504
Chain2,51547,10.7835
Chain1,51556,15.6113
Chain3,51592,4.88009
Chain3,51620,5.63705
Chain1,51630,12.1243
Chain2,51685,12.1219
Chain1,51694,12.1221
Chain2,51749,12.122
Chain3,51775,7.11177
Chain1,51786,13.0617
Chain2,51841,10.2125
Chain1,51850,13.6441
Chain3,51886,10.2112
Chain4,51904,4.15936
Chain2,51945,11.5182
Chain1,51955,11.5183
Chain4,51981,3.82011
Chain4,51994,3.82014
Chain4,52007,29.1116
Chain1,52012,13.2516
Chain2,52067,9.4313
Chain3,52093,6.33098
Chain1,52104,11.8136
Chain2,52159,9.43373
Chain1,52168,14.0631
Chain3,52204,7.00364
Chain2,52250,9.83592
Chain1,52260,12.1272
Chain4,52286,9.83642
Chain4,52299,9.83633
Chain2,52340,10.9741
Chain1,52350,12.2065
Chain3,52385,6.003
Chain4,52404,7.56276
Chain1,52409,12.449
Chain2,52464,9.8343
Chain4,52481,15.4018
Chain1,52486,13.2519
Chain2,52541,10.3287
Chain3,52567,6.3319
Chain1,52578,13.1549
Chain4,52604,9.83293
Chain2,52646,9.83031
Chain1,52655,12.1966
Chain3,52691,6.16061
Chain4,52709,9.82944
Chain2,52750,10.4685
Chain1,52759,10.9671
Chain4,52786,9.83094
Chain4,52799,15.397
Chain1,52804,13.244
Chain2,52859,9.42878
Chain3,52944,5.37283
Chain1,52954,10.0204
Chain1,52973,14.0617
Chain2,53028,7.85102
Chain2,53073,9.29289
Chain1,53082,10.7845
Chain3,53118,5.44516
Chain1,53129,17.2036
Chain2,53183,9.24706
Chain3,53210,5.77842
Chain1,53220,12.125
Chain2,53275,12.1256
Chain1,53284,14.8535
Chain3,53320,7.97125
Chain2,53367,10.2162
Chain1,53376,12.127
Chain4,53402,4.32559
Chain2,53444,11.5197
Chain1,53453,12.8871
Chain3,53489,8.09297
Chain4,53507,4.15977
Chain2,53549,10.9719
Chain1,53558,10.9725
Chain4,53584,3.82045
Chain4,53597,15.4047
Chain4,53610,29.1086
Chain1,53615,12.5322
Chain2,53670,9.88563
Chain3,53697,6.16204
Chain1,53707,11.8075
Chain2,53762,9.42993
Chain1,53771,14.0547
Chain3,53807,6.16157
Chain2,53854,9.8292
Chain1,53863,12.1179
Chain4,53889,9.82937
Chain4,53902,9.8291
Chain2,53944,10.967
Chain1,53953,12.2009
Chain3,53989,6.00065
Chain4,54007,7.55893
Chain1,54012,12.4443
Chain2,54067,9.83263
Chain4,54084,15.4057
Chain1,54089,13.2534
Chain2,54144,10.3308
Chain3,54171,6.33113
Chain1,54181,13.1608
Chain4,54207,9.83564
Chain2,54249,9.83562
Chain1,54258,12.2063
Chain3,54294,6.16274
Chain2,54341,10.973
Chain1,54350,11.5213
Chain4,54376,8.12878
Chain4,54389,9.8355
Chain4,54402,15.4058
Chain1,54407,13.2532
Chain2,54462,9.43405
Chain3,54547,5.37509
Chain1,54557,10.0217
Chain1,54576,13.256
Chain2,54631,7.85284
Chain2,54676,8.93397
Chain1,54685,10.7853
Chain2,54740,10.784
Chain1,54750,15.6131
Chain3,54785,4.87967
Chain3,54813,5.77863
Chain1,54823,12.1253
Chain2,54878,12.1261
Chain1,54887,14.8536
Chain2,54942,11.2782
Chain3,54969,7.11318
Chain1,54979,13.0657
Chain4,55006,4.76608
Chain2,55047,9.78267
Chain1,55056,12.8871
Chain3,55092,9.7819
Chain4,55110,4.16003
Chain2,55152,10.971
Chain1,55161,10.9711
Chain4,55187,3.82074
Chain4,55200,15.4038
Chain1,55205,13.2537
Chain2,55260,9.43297
Chain3,55287,6.3318
Chain1,55297,12.4493
Chain2,55352,9.83515
Chain4,55369,11.5929
Chain1,55374,14.0625
Chain3,55410,6.79672
Chain2,55457,9.83471
Chain1,55466,11.5184
Chain4,55492,9.83473
Chain4,55505,9.83459
Chain2,55547,10.4719
Chain1,55556,11.5909
Chain3,55592,6.00258
Chain4,55610,12.4481
Chain1,55615,12.4476
Chain2,55670,9.43111
Chain4,55687,15.4007
Chain1,55692,13.2504
Chain2,55747,10.3286
Chain3,55774,6.16214
Chain1,55784,13.1553
Chain4,55811,9.8327
Chain2,55852,9.83183
Chain1,55861,12.1984
Chain3,55897,6.16083
Chain2,55944,10.9648
Chain1,55953,11.513
Chain4,55979,8.12358
Chain4,55992,9.82941
Chain4,56005,15.3927
Chain1,56011,13.2435
Chain2,56065,9.42772
Chain3,56150,5.37265
Chain1,56161,10.0187
Chain1,56179,13.2556
Chain2,56234,7.8503
Chain1,56243,12.8916
Chain2,56298,8.46515
Chain2,56344,10.7855
Chain1,56353,15.6151
Chain3,56389,4.87862
Chain3,56416,5.77858
Chain1,56427,12.1276
Chain2,56482,12.1286
Chain1,56491,12.1287
Chain2,56546,12.1284
Chain3,56572,7.11442
Chain1,56582,13.0685
Chain4,56609,4.76666
Chain2,56650,9.78465
Chain1,56659,12.8824
Chain3,56695,9.77917
Chain2,56742,11.5136
Chain1,56751,11.5137
Chain4,56778,3.82034
Chain4,56791,3.82039
Chain4,56804,15.3917
Chain1,56809,13.2431
Chain2,56864,9.42861
Chain3,56890,6.33082
Chain1,56900,12.4475
Chain2,56955,9.83051
Chain1,56965,14.0612
Chain3,57000,7.00156
Chain2,57047,9.83512
Chain1,57056,12.1263
Chain4,57083,9.8353
Chain4,57096,9.83503
Chain4,57109,9.83505
Chain2,57150,10.4735
Chain1,57159,11.5929
Chain3,57195,6.00303
Chain1,57206,12.4488
Chain2,57260,9.83492
Chain4,57277,15.4078
Chain4,57290,15.4074
Chain1,57296,12.535
Chain2,57350,9.88899
Chain3,57377,6.16381
Chain1,57387,13.1621
Chain2,57442,10.275
Chain1,57451,12.2088
Chain3,57487,6.1639
Chain4,57505,7.5636
Chain2,57547,10.4761
Chain1,57556,11.5233
Chain4,57582,9.83753
Chain4,57595,9.83774
Chain4,57608,29.1193
Chain1,57614,13.2548
Chain2,57668,9.43434
Chain3,57753,5.37534
Chain1,57764,9.60409
Chain1,57782,13.2545
Chain2,57837,7.59447
Chain1,57846,12.8898
Chain2,57901,8.46454
Chain2,57947,10.7803
Chain1,57956,15.6032
Chain3,57992,4.87857
Chain3,58019,5.63582
Chain1,58030,12.1185
Chain2,58085,12.1183
Chain1,58094,12.1184
Chain2,58149,12.1196
Chain3,58175,7.11086
Chain1,58185,13.066
Chain2,58240,10.214
Chain1,58250,13.6491
Chain3,58285,10.2145
Chain4,58304,4.15887
Chain2,58345,11.518
Chain1,58354,11.5182
Chain4,58381,3.81969
Chain4,58394,3.81988
Chain4,58407,29.1194
Chain1,58412,13.2504
Chain2,58467,9.43241
Chain3,58493,6.33203
Chain1,58504,11.8116
Chain2,58558,9.43284
Chain1,58568,14.0634
Chain3,58603,7.00323
Chain2,58650,9.83577
Chain1,58659,12.1257
Chain4,58686,9.8357
Chain4,58699,9.83425
Chain2,58740,10.9719
Chain1,58749,12.2058
Chain3,58785,6.00293
Chain4,58803,7.56265
Chain1,58809,12.4507
Chain2,58863,9.83666
Chain4,58880,15.4099
Chain1,58886,13.2568
Chain2,58941,10.333
Chain3,58967,6.33315
Chain1,58977,13.1633
Chain4,59004,9.83765
Chain2,59045,9.83712
